Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202315:43:57;64.000;99.000;33.000;5388.070;1912.000;162.704;60.000;65.625;4300.001;9667.000;61.500;19.474;166.700
24-02-202315:43:58;64.000;99.000;34.000;5388.070;1912.000;163.051;58.000;85.417;4300.001;9688.000;63.900;18.492;166.600
24-02-202315:43:59;64.000;99.000;32.000;5391.633;1890.000;167.522;61.000;69.792;4300.001;9648.000;55.500;21.483;166.500
24-02-202315:44:00;64.000;99.000;34.000;5383.820;1905.000;167.621;61.000;65.365;4300.001;9615.000;50.400;22.897;166.300
24-02-202315:44:01;64.000;99.000;34.000;5392.820;1912.000;167.505;57.000;69.010;4300.001;9725.000;49.800;22.826;166.200
24-02-202315:44:02;64.000;99.000;34.000;5391.820;1912.000;166.836;61.000;73.958;4300.001;9695.000;50.300;22.060;166.100
24-02-202315:44:03;64.000;99.000;33.000;5381.383;1912.000;165.457;58.000;67.188;4300.001;9666.000;51.600;21.712;166.000
24-02-202315:44:04;64.000;99.000;33.000;5338.320;1905.000;166.923;58.000;69.531;4300.001;9644.000;52.300;24.588;165.900
24-02-202315:44:05;64.000;99.000;31.000;5327.883;1912.000;166.596;57.000;71.875;4300.001;9751.000;51.000;23.363;165.800
24-02-202315:44:06;64.000;99.000;29.000;5253.008;1912.000;163.712;57.000;77.604;4300.001;9738.000;48.200;24.677;165.600
24-02-202315:44:07;64.000;99.000;33.000;5206.258;1905.000;166.504;58.000;76.042;4300.000;9718.000;47.600;24.379;165.500
24-02-202315:44:08;64.000;99.000;35.000;5164.695;1905.000;165.979;58.000;80.990;4300.000;9698.000;48.100;24.389;165.400
24-02-202315:44:09;64.000;99.000;35.000;5145.133;1905.000;166.785;59.000;85.156;4300.002;9811.000;48.900;24.415;165.300
24-02-202315:44:10;64.000;99.000;35.000;5141.445;1905.000;166.941;58.000;83.073;4300.002;9807.000;50.200;22.795;165.200
24-02-202315:44:11;64.000;99.000;34.000;5175.695;1905.000;167.195;59.000;86.458;4300.001;9788.000;48.900;28.441;165.100
24-02-202315:44:12;64.000;99.000;34.000;5216.570;1897.000;164.691;59.000;84.635;4300.000;9895.000;47.200;28.139;164.900
24-02-202315:44:13;64.000;98.000;33.000;5481.695;1912.000;165.415;61.000;97.917;4300.000;9905.000;43.200;30.423;164.800
24-02-202315:44:14;63.000;99.000;35.000;5518.195;1912.000;167.080;58.000;97.396;4300.002;9888.000;46.000;27.622;164.700
24-02-202315:44:15;64.000;99.000;34.000;5563.945;1912.000;164.840;59.000;93.229;4300.002;9858.000;43.700;32.080;164.600
24-02-202315:44:16;63.000;99.000;35.000;5589.820;1912.000;161.992;62.000;91.927;4300.001;9989.000;42.200;29.442;164.500
24-02-202315:44:17;63.000;99.000;33.000;5623.133;1905.000;165.599;63.000;86.198;4300.001;9951.000;43.000;33.849;164.300
24-02-202315:44:18;64.000;99.000;32.000;5594.008;1912.000;165.276;59.000;86.719;4300.001;9933.000;41.900;27.325;164.200
24-02-202315:44:19;64.000;99.000;31.000;5530.320;1905.000;165.188;58.000;75.781;4300.001;9904.000;46.900;27.071;164.100
24-02-202315:44:20;64.000;99.000;30.000;5526.008;1912.000;166.894;59.000;72.396;4300.001;10035.000;50.400;22.871;164.000
24-02-202315:44:21;64.000;99.000;30.000;5487.195;1912.000;166.657;58.000;71.875;4300.001;9989.000;51.600;21.982;163.900
24-02-202315:44:22;64.000;99.000;32.000;5435.570;1912.000;167.290;59.000;68.490;4300.002;9934.000;55.000;22.601;163.800
24-02-202315:44:23;64.000;99.000;32.000;5401.133;1912.000;163.322;58.000;73.698;4300.002;9910.000;57.100;20.429;163.700
24-02-202315:44:24;64.000;99.000;32.000;5390.945;1912.000;165.303;57.000;69.982;4300.001;10039.000;54.900;20.179;163.500
24-02-202315:44:25;64.000;99.000;33.000;5370.508;1912.000;165.887;58.000;71.182;4300.001;10008.000;53.600;21.171;163.400
24-02-202315:44:26;64.000;99.000;33.000;5340.570;1912.000;164.719;59.000;80.501;4300.001;9983.000;51.900;22.663;163.300
24-02-202315:44:27;64.000;99.000;34.000;5310.820;1912.000;165.009;61.000;83.344;4300.001;10054.000;49.700;22.583;163.200
