Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202315:41:49;63.000;99.000;32.000;5457.961;1927.000;159.020;60.000;93.750;4300.001;9907.000;51.300;37.424;163.500
24-02-202315:41:50;63.000;99.000;32.000;5410.898;1912.000;161.396;60.000;92.448;4300.001;10053.000;51.800;23.614;163.400
24-02-202315:41:51;63.000;99.000;31.000;5324.336;1912.000;163.978;59.000;82.292;4300.001;10023.000;57.700;21.258;163.200
24-02-202315:41:52;63.000;98.000;31.000;5298.086;1912.000;162.655;58.000;76.302;4300.001;9986.000;61.900;19.704;163.100
24-02-202315:41:53;63.000;98.000;32.000;5266.648;1912.000;160.525;61.000;96.875;4300.001;9973.000;64.100;21.793;163.000
24-02-202315:41:54;63.000;98.000;33.000;5218.086;1912.000;160.263;58.000;73.958;4300.001;10061.000;68.100;17.648;162.900
24-02-202315:41:55;63.000;98.000;33.000;5189.148;1912.000;160.499;61.000;78.646;4300.001;10031.000;71.300;17.899;162.800
24-02-202315:41:56;63.000;98.000;33.000;5188.336;1912.000;161.252;59.000;78.125;4300.001;10000.000;67.900;18.345;162.700
24-02-202315:41:57;63.000;98.000;33.000;5174.336;1912.000;160.393;60.000;82.031;4299.999;10158.000;66.300;19.715;162.600
24-02-202315:41:58;63.000;98.000;33.000;5149.648;1912.000;158.370;59.000;84.375;4299.999;10138.000;63.200;18.968;162.500
24-02-202315:41:59;63.000;98.000;33.000;5137.586;1912.000;160.370;59.000;94.010;4300.002;10090.000;60.500;18.558;162.300
24-02-202315:42:00;56.000;17.000;5.000;5142.648;1927.000;64.516;61.000;90.625;4300.002;9987.000;71.300;114.187;162.200
24-02-202315:42:01;56.000;19.000;4.000;5082.711;1927.000;68.657;58.000;95.313;4300.001;10015.000;85.100;95.556;162.100
