Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202315:33:57;56.000;61.000;20.000;4129.938;1920.000;120.653;56.000;78.906;4300.001;8442.000;547.300;3.959;169.500
24-02-202315:33:58;56.000;59.000;19.000;4129.938;1920.000;118.035;56.000;79.948;4300.001;8440.000;539.600;5.874;170.500
24-02-202315:33:59;56.000;59.000;19.000;4129.938;1920.000;120.981;55.000;83.333;4300.001;8439.000;540.800;4.310;171.500
24-02-202315:34:00;56.000;58.000;19.000;4129.938;1920.000;121.722;56.000;75.781;4300.001;8439.000;538.500;4.980;172.500
24-02-202315:34:01;56.000;60.000;20.000;4129.938;1920.000;120.951;56.000;78.125;4300.001;8439.000;543.400;4.337;173.400
24-02-202315:34:02;56.000;50.000;17.000;4129.813;1920.000;115.500;56.000;87.500;4300.001;8435.000;489.500;5.592;174.200
24-02-202315:34:03;56.000;59.000;20.000;4129.813;1920.000;121.794;55.000;77.344;4300.001;8439.000;548.000;4.128;175.200
24-02-202315:34:04;56.000;57.000;19.000;4129.813;1920.000;119.664;56.000;72.917;4300.001;8438.000;529.600;4.701;176.100
24-02-202315:34:05;56.000;57.000;19.000;4128.688;1920.000;122.202;56.000;78.125;4300.001;8440.000;524.700;5.021;177.000
24-02-202315:34:06;56.000;57.000;19.000;4128.563;1920.000;120.092;56.000;77.083;4300.001;8440.000;534.200;5.504;177.900
