Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202315:46:49;63.000;99.000;39.000;5477.137;1897.000;169.260;58.000;61.198;4300.001;9653.000;48.300;22.774;161.600
24-02-202315:46:50;63.000;99.000;35.000;5464.949;1897.000;169.534;57.000;60.417;4300.002;9752.000;43.600;25.794;161.500
24-02-202315:46:51;63.000;99.000;35.000;5447.574;1897.000;169.540;58.000;64.583;4300.002;9718.000;41.300;25.679;161.400
24-02-202315:46:52;63.000;99.000;34.000;5443.574;1912.000;170.230;57.000;60.938;4300.001;9689.000;41.500;28.547;161.300
24-02-202315:46:53;63.000;99.000;32.000;5449.199;1905.000;166.191;58.000;66.146;4300.001;9660.000;43.300;25.315;161.200
24-02-202315:46:54;63.000;99.000;30.000;5449.574;1912.000;166.152;61.000;63.542;4300.001;9760.000;45.900;23.749;161.100
24-02-202315:46:55;63.000;99.000;34.000;5442.262;1905.000;165.493;62.000;65.104;4300.000;9723.000;55.900;22.071;161.000
24-02-202315:46:56;63.000;99.000;34.000;5440.074;1897.000;167.248;60.000;65.365;4300.002;9685.000;53.900;21.130;160.900
24-02-202315:46:57;63.000;99.000;33.000;5440.949;1890.000;168.218;57.000;60.677;4300.002;9645.000;43.700;25.126;160.800
24-02-202315:46:58;64.000;99.000;33.000;5442.324;1897.000;167.618;59.000;59.896;4300.001;9750.000;41.900;25.760;160.700
24-02-202315:46:59;63.000;99.000;35.000;5441.637;1897.000;168.028;62.000;64.583;4300.001;9723.000;41.700;26.262;160.600
24-02-202315:47:00;63.000;99.000;33.000;5443.824;1905.000;169.044;61.000;62.760;4300.001;9697.000;41.700;28.903;160.500
24-02-202315:47:01;63.000;99.000;32.000;5437.262;1897.000;167.934;61.000;66.927;4300.001;9783.000;43.700;27.232;160.400
24-02-202315:47:02;63.000;99.000;32.000;5410.012;1897.000;168.610;60.000;67.708;4300.002;9772.000;43.100;28.014;160.300
24-02-202315:47:03;64.000;99.000;30.000;5379.887;1897.000;167.414;61.000;66.667;4300.002;9749.000;41.900;26.817;160.200
24-02-202315:47:04;64.000;99.000;30.000;5280.012;1905.000;167.804;63.000;73.958;4300.001;9727.000;40.100;27.905;160.100
24-02-202315:47:05;64.000;99.000;34.000;5265.824;1882.000;167.710;60.000;72.917;4300.001;9851.000;40.400;28.468;160.000
24-02-202315:47:06;63.000;99.000;34.000;5207.824;1897.000;167.905;62.000;72.656;4300.001;9819.000;40.700;34.484;159.900
24-02-202315:47:07;63.000;99.000;35.000;5201.949;1905.000;167.263;61.000;75.521;4300.001;9803.000;41.400;26.539;159.800
24-02-202315:47:08;64.000;99.000;35.000;5215.449;1897.000;168.248;60.000;76.823;4300.001;9794.000;41.700;27.085;159.700
24-02-202315:47:09;63.000;99.000;35.000;5195.512;1897.000;167.836;58.000;77.865;4300.001;9937.000;40.800;30.356;159.600
24-02-202315:47:10;63.000;99.000;33.000;5332.512;1905.000;166.499;59.000;83.333;4300.001;9918.000;38.900;32.216;159.500
24-02-202315:47:11;63.000;99.000;35.000;5556.012;1897.000;166.161;62.000;89.583;4300.001;9896.000;38.800;34.958;159.400
24-02-202315:47:12;64.000;99.000;35.000;5595.449;1905.000;169.809;62.000;85.677;4300.001;9892.000;39.700;28.448;159.300
24-02-202315:47:13;64.000;99.000;35.000;5632.762;1897.000;168.661;59.000;83.073;4300.000;10010.000;37.700;33.786;159.200
