00, 24-02-2023 11:42:07, Hardware monitoring log v1.6 
01, 24-02-2023 11:42:08, NVIDIA GeForce RTX 3060
80, 24-02-2023 11:42:19, 61.000              ,99.000              ,30.000              ,4376.961            ,1920.000            ,7500.999            ,147.456             ,56.000              ,74.219              ,4300.001            ,9879.000            ,153.200             ,23.508              ,0.100               ,84.400              ,1466.200            ,0.700               ,36.000              ,1397.000            
80, 24-02-2023 11:42:20, 61.000              ,99.000              ,29.000              ,4456.961            ,1920.000            ,7500.999            ,146.159             ,57.000              ,71.354              ,4300.000            ,9980.000            ,149.300             ,20.864              ,0.100               ,84.500              ,1466.200            ,0.700               ,36.000              ,1395.000            
80, 24-02-2023 11:42:21, 57.000              ,99.000              ,22.000              ,5222.648            ,1920.000            ,7500.999            ,76.386              ,57.000              ,78.125              ,4300.000            ,10017.000           ,88.800              ,165.682             ,0.100               ,84.500              ,1466.200            ,0.700               ,36.000              ,1399.000            
80, 24-02-2023 11:42:22, 54.000              ,7.000               ,1.000               ,5222.648            ,1935.000            ,7500.999            ,55.741              ,58.000              ,50.000              ,4300.001            ,10161.000           ,88.800              ,0.000               ,0.100               ,84.500              ,1466.200            ,0.700               ,36.000              ,1405.000            
80, 24-02-2023 11:42:23, 53.000              ,7.000               ,1.000               ,5812.484            ,1935.000            ,7500.999            ,55.760              ,60.000              ,76.396              ,4300.001            ,10575.000           ,4.300               ,1372.812            ,0.100               ,84.400              ,1466.200            ,0.700               ,36.000              ,1406.000            
80, 24-02-2023 11:42:24, 57.000              ,62.000              ,14.000              ,6101.203            ,1935.000            ,7500.999            ,113.841             ,58.000              ,62.760              ,4300.000            ,10501.000           ,6.000               ,642.131             ,0.100               ,84.300              ,1466.200            ,0.700               ,36.000              ,1408.000            
80, 24-02-2023 11:42:25, 61.000              ,92.000              ,32.000              ,6114.453            ,1920.000            ,7500.999            ,160.947             ,58.000              ,79.907              ,4299.999            ,10393.000           ,45.300              ,29.557              ,0.100               ,84.300              ,1466.200            ,0.700               ,36.000              ,1404.000            
80, 24-02-2023 11:42:26, 61.000              ,88.000              ,30.000              ,6266.953            ,1920.000            ,7500.999            ,161.890             ,60.000              ,72.291              ,4299.999            ,10377.000           ,46.600              ,31.526              ,0.100               ,84.300              ,1466.200            ,0.700               ,36.000              ,1395.000            
80, 24-02-2023 11:42:27, 61.000              ,90.000              ,33.000              ,6366.516            ,1920.000            ,7500.999            ,159.354             ,56.000              ,73.826              ,4300.001            ,10358.000           ,46.100              ,37.334              ,0.100               ,84.300              ,1466.200            ,0.700               ,36.000              ,1380.000            
80, 24-02-2023 11:42:28, 61.000              ,92.000              ,34.000              ,6482.203            ,1920.000            ,7500.999            ,151.724             ,58.000              ,72.547              ,4300.001            ,10340.000           ,44.400              ,31.920              ,0.100               ,84.200              ,1466.200            ,0.700               ,36.000              ,1372.000            
80, 24-02-2023 11:42:29, 61.000              ,99.000              ,38.000              ,6402.828            ,1920.000            ,7500.999            ,154.336             ,56.000              ,63.780              ,4300.001            ,10248.000           ,44.900              ,35.741              ,0.100               ,84.200              ,1466.200            ,0.700               ,36.000              ,1374.000            
80, 24-02-2023 11:42:30, 61.000              ,95.000              ,38.000              ,6402.828            ,1920.000            ,7500.999            ,155.019             ,58.000              ,54.427              ,4300.001            ,10295.000           ,45.500              ,34.640              ,0.100               ,84.200              ,1466.200            ,0.700               ,36.000              ,1384.000            
80, 24-02-2023 11:42:31, 61.000              ,90.000              ,35.000              ,6418.953            ,1920.000            ,7500.999            ,156.117             ,57.000              ,57.666              ,4300.000            ,10334.000           ,44.100              ,34.954              ,0.100               ,84.200              ,1466.200            ,0.700               ,36.000              ,1388.000            
80, 24-02-2023 11:42:32, 61.000              ,98.000              ,38.000              ,6429.641            ,1920.000            ,7500.999            ,158.957             ,57.000              ,61.198              ,4300.000            ,10385.000           ,45.600              ,35.035              ,0.100               ,84.200              ,1466.200            ,0.700               ,36.000              ,1391.000            
80, 24-02-2023 11:42:33, 62.000              ,97.000              ,38.000              ,6429.641            ,1920.000            ,7500.999            ,163.005             ,58.000              ,56.771              ,4300.000            ,10434.000           ,46.000              ,33.531              ,0.100               ,84.100              ,1466.200            ,0.700               ,36.000              ,1376.000            
80, 24-02-2023 11:42:34, 62.000              ,95.000              ,37.000              ,6429.641            ,1920.000            ,7500.999            ,156.255             ,56.000              ,63.021              ,4300.000            ,10498.000           ,44.700              ,34.594              ,0.100               ,84.100              ,1466.200            ,0.700               ,36.000              ,1381.000            
80, 24-02-2023 11:42:35, 62.000              ,95.000              ,37.000              ,6451.141            ,1920.000            ,7500.999            ,158.424             ,61.000              ,64.044              ,4300.001            ,10562.000           ,46.000              ,36.414              ,0.100               ,84.100              ,1466.200            ,0.700               ,36.000              ,1388.000            
80, 24-02-2023 11:42:36, 62.000              ,94.000              ,38.000              ,6435.141            ,1920.000            ,7500.999            ,155.559             ,57.000              ,53.561              ,4299.999            ,10686.000           ,44.600              ,36.225              ,0.100               ,84.100              ,1466.200            ,0.700               ,36.000              ,1383.000            
80, 24-02-2023 11:42:37, 62.000              ,95.000              ,38.000              ,6435.141            ,1920.000            ,7500.999            ,159.835             ,55.000              ,61.458              ,4300.001            ,10729.000           ,44.700              ,35.989              ,0.100               ,84.100              ,1466.200            ,0.700               ,36.000              ,1384.000            
80, 24-02-2023 11:42:38, 62.000              ,96.000              ,38.000              ,6435.141            ,1920.000            ,7500.999            ,159.457             ,57.000              ,61.458              ,4299.999            ,10767.000           ,43.900              ,35.524              ,0.100               ,84.000              ,1466.200            ,0.700               ,36.000              ,1380.000            
80, 24-02-2023 11:42:39, 62.000              ,97.000              ,40.000              ,6470.078            ,1920.000            ,7500.999            ,157.172             ,56.000              ,53.997              ,4299.999            ,10778.000           ,43.900              ,36.403              ,0.100               ,84.000              ,1466.200            ,0.700               ,36.000              ,1386.000            
80, 24-02-2023 11:42:40, 62.000              ,98.000              ,41.000              ,6470.078            ,1920.000            ,7500.999            ,164.809             ,59.000              ,53.646              ,4300.001            ,10936.000           ,45.100              ,36.010              ,0.100               ,84.000              ,1466.200            ,0.700               ,36.000              ,1384.000            
80, 24-02-2023 11:42:41, 62.000              ,96.000              ,39.000              ,6491.453            ,1920.000            ,7500.999            ,160.829             ,54.000              ,60.745              ,4300.000            ,10947.000           ,46.900              ,37.817              ,0.100               ,84.000              ,1466.200            ,0.700               ,36.000              ,1387.000            
80, 24-02-2023 11:42:42, 62.000              ,97.000              ,40.000              ,6491.453            ,1920.000            ,7500.999            ,161.376             ,57.000              ,65.102              ,4300.001            ,10911.000           ,49.600              ,34.136              ,0.100               ,84.000              ,1466.200            ,0.700               ,36.000              ,1394.000            
80, 24-02-2023 11:42:43, 62.000              ,95.000              ,39.000              ,6502.453            ,1920.000            ,7500.999            ,163.958             ,59.000              ,62.760              ,4300.001            ,11053.000           ,49.900              ,34.776              ,0.100               ,83.900              ,1466.200            ,0.700               ,36.000              ,1380.000            
80, 24-02-2023 11:42:44, 62.000              ,96.000              ,42.000              ,6502.453            ,1912.000            ,7500.999            ,164.759             ,57.000              ,59.115              ,4300.000            ,11008.000           ,49.700              ,34.413              ,0.100               ,83.900              ,1466.200            ,0.700               ,36.000              ,1382.000            
80, 24-02-2023 11:42:45, 63.000              ,96.000              ,43.000              ,6518.578            ,1920.000            ,7500.999            ,162.229             ,57.000              ,65.876              ,4300.000            ,10920.000           ,48.800              ,33.483              ,0.100               ,83.900              ,1466.200            ,0.700               ,36.000              ,1391.000            
80, 24-02-2023 11:42:46, 62.000              ,98.000              ,44.000              ,6518.578            ,1912.000            ,7500.999            ,165.294             ,55.000              ,58.073              ,4300.000            ,10876.000           ,49.600              ,35.783              ,0.100               ,83.900              ,1466.200            ,0.700               ,36.000              ,1391.000            
80, 24-02-2023 11:42:47, 63.000              ,96.000              ,43.000              ,6534.703            ,1920.000            ,7500.999            ,158.989             ,57.000              ,59.021              ,4300.000            ,11019.000           ,49.400              ,36.283              ,0.100               ,83.900              ,1466.200            ,0.700               ,36.000              ,1393.000            
80, 24-02-2023 11:42:48, 62.000              ,98.000              ,45.000              ,6534.703            ,1912.000            ,7500.999            ,164.845             ,54.000              ,54.427              ,4300.000            ,10966.000           ,49.700              ,33.534              ,0.100               ,83.900              ,1466.200            ,0.700               ,36.000              ,1394.000            
80, 24-02-2023 11:42:49, 62.000              ,98.000              ,45.000              ,6534.703            ,1920.000            ,7500.999            ,164.557             ,57.000              ,64.583              ,4300.000            ,10915.000           ,51.300              ,35.201              ,0.100               ,83.800              ,1466.200            ,0.700               ,36.000              ,1394.000            
80, 24-02-2023 11:42:50, 63.000              ,97.000              ,44.000              ,6534.703            ,1920.000            ,7500.999            ,162.716             ,56.000              ,60.938              ,4300.000            ,10859.000           ,52.300              ,32.877              ,0.100               ,83.800              ,1466.200            ,0.700               ,36.000              ,1389.000            
80, 24-02-2023 11:42:51, 63.000              ,95.000              ,43.000              ,6538.828            ,1920.000            ,7500.999            ,158.970             ,55.000              ,67.969              ,4300.000            ,11004.000           ,50.700              ,33.721              ,0.100               ,83.800              ,1466.200            ,0.700               ,36.000              ,1392.000            
80, 24-02-2023 11:42:52, 63.000              ,98.000              ,45.000              ,6538.828            ,1920.000            ,7500.999            ,164.509             ,54.000              ,58.594              ,4300.000            ,10953.000           ,52.600              ,34.453              ,0.100               ,83.800              ,1466.200            ,0.700               ,36.000              ,1395.000            
80, 24-02-2023 11:42:53, 62.000              ,97.000              ,44.000              ,6544.328            ,1920.000            ,7500.999            ,161.535             ,57.000              ,61.198              ,4300.000            ,10902.000           ,52.500              ,32.597              ,0.100               ,83.800              ,1466.200            ,0.700               ,36.000              ,1390.000            
80, 24-02-2023 11:42:54, 63.000              ,97.000              ,43.000              ,6555.328            ,1920.000            ,7500.999            ,162.353             ,57.000              ,61.719              ,4300.000            ,10891.000           ,53.800              ,32.046              ,0.100               ,83.800              ,1466.200            ,0.700               ,36.000              ,1389.000            
80, 24-02-2023 11:42:55, 62.000              ,96.000              ,41.000              ,6560.828            ,1920.000            ,7500.999            ,161.177             ,57.000              ,75.781              ,4300.001            ,10999.000           ,52.500              ,32.562              ,0.100               ,83.700              ,1466.200            ,0.700               ,36.000              ,1389.000            
80, 24-02-2023 11:42:56, 63.000              ,96.000              ,40.000              ,6560.828            ,1920.000            ,7500.999            ,161.423             ,59.000              ,74.219              ,4300.001            ,10957.000           ,50.600              ,34.826              ,0.100               ,83.700              ,1466.200            ,0.700               ,36.000              ,1391.000            
80, 24-02-2023 11:42:57, 63.000              ,96.000              ,39.000              ,6576.953            ,1920.000            ,7500.999            ,164.270             ,53.000              ,64.583              ,4300.000            ,10894.000           ,48.300              ,33.656              ,0.100               ,83.700              ,1466.200            ,0.700               ,36.000              ,1394.000            
80, 24-02-2023 11:42:58, 62.000              ,92.000              ,36.000              ,6577.078            ,1920.000            ,7500.999            ,153.845             ,55.000              ,58.333              ,4300.000            ,10995.000           ,44.700              ,34.205              ,0.100               ,83.700              ,1466.200            ,0.700               ,36.000              ,1388.000            
80, 24-02-2023 11:42:59, 62.000              ,94.000              ,36.000              ,6564.203            ,1920.000            ,7500.999            ,154.239             ,54.000              ,58.594              ,4300.000            ,11000.000           ,43.800              ,31.460              ,0.100               ,83.700              ,1466.200            ,0.700               ,36.000              ,1393.000            
80, 24-02-2023 11:43:00, 62.000              ,92.000              ,36.000              ,6544.203            ,1920.000            ,7500.999            ,147.667             ,54.000              ,60.938              ,4300.000            ,10947.000           ,43.800              ,34.493              ,0.100               ,83.600              ,1466.200            ,0.700               ,36.000              ,1389.000            
80, 24-02-2023 11:43:01, 63.000              ,99.000              ,39.000              ,6541.078            ,1920.000            ,7500.999            ,162.417             ,58.000              ,62.760              ,4300.000            ,10891.000           ,42.600              ,34.555              ,0.100               ,83.600              ,1466.200            ,0.700               ,36.000              ,1392.000            
80, 24-02-2023 11:43:02, 62.000              ,95.000              ,39.000              ,6423.578            ,1920.000            ,7500.999            ,159.155             ,57.000              ,64.844              ,4300.001            ,11047.000           ,41.700              ,35.751              ,0.100               ,83.600              ,1466.200            ,0.700               ,36.000              ,1393.000            
80, 24-02-2023 11:43:03, 62.000              ,94.000              ,39.000              ,6424.078            ,1920.000            ,7500.999            ,155.920             ,60.000              ,59.719              ,4300.001            ,10981.000           ,42.100              ,39.363              ,0.100               ,83.600              ,1466.200            ,0.700               ,36.000              ,1389.000            
80, 24-02-2023 11:43:04, 63.000              ,100.000             ,40.000              ,6423.578            ,1920.000            ,7500.999            ,161.958             ,55.000              ,69.271              ,4300.000            ,10914.000           ,43.700              ,25.149              ,0.100               ,83.600              ,1466.200            ,0.700               ,36.000              ,1409.000            
80, 24-02-2023 11:43:05, 62.000              ,96.000              ,39.000              ,6423.578            ,1920.000            ,7500.999            ,158.208             ,53.000              ,62.240              ,4300.001            ,10858.000           ,43.100              ,36.057              ,0.100               ,83.500              ,1466.200            ,0.700               ,36.000              ,1418.000            
80, 24-02-2023 11:43:06, 63.000              ,98.000              ,40.000              ,6423.578            ,1920.000            ,7500.999            ,161.903             ,57.000              ,57.699              ,4300.001            ,11016.000           ,41.400              ,38.642              ,0.100               ,83.500              ,1466.200            ,0.700               ,36.000              ,1406.000            
