02, Datetime, GPU temperature     ,GPU usage           ,FB usage            ,Memory usage        ,Core clock          ,Memory clock        ,Power               ,CPU temperature     ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       ,Framerate 1% Low    ,Fan speed 2         ,Fan tachometer 2
80, 24-02-2023 10:24:48, 62.000              ,99.000              ,34.000              ,5330.277            ,1920.000            ,7500.999            ,161.751             ,54.000              ,36.690              ,4299.999            ,8080.000            ,46.500              ,22.661              ,0.100               ,43.100              ,2673.700            ,0.200               ,30.000              ,1204.000            
80, 24-02-2023 10:24:49, 62.000              ,99.000              ,35.000              ,5330.277            ,1920.000            ,7500.999            ,163.323             ,48.000              ,35.690              ,4299.999            ,8091.000            ,46.700              ,22.270              ,0.100               ,43.100              ,2673.700            ,0.200               ,30.000              ,1202.000            
80, 24-02-2023 10:24:50, 62.000              ,99.000              ,35.000              ,5330.277            ,1920.000            ,7500.999            ,162.035             ,49.000              ,36.719              ,4299.999            ,8143.000            ,45.700              ,43.080              ,0.100               ,43.100              ,2673.700            ,0.200               ,30.000              ,1202.000            
80, 24-02-2023 10:24:51, 62.000              ,99.000              ,34.000              ,5330.277            ,1912.000            ,7500.999            ,162.807             ,50.000              ,35.417              ,4299.999            ,8131.000            ,46.600              ,22.709              ,0.100               ,43.100              ,2673.700            ,0.200               ,30.000              ,1203.000            
80, 24-02-2023 10:24:52, 62.000              ,99.000              ,35.000              ,5330.277            ,1920.000            ,7500.999            ,162.356             ,51.000              ,34.375              ,4299.999            ,8117.000            ,46.600              ,23.171              ,0.100               ,43.100              ,2673.700            ,0.200               ,30.000              ,1202.000            
80, 24-02-2023 10:24:53, 62.000              ,99.000              ,36.000              ,5330.277            ,1920.000            ,7500.999            ,162.754             ,53.000              ,37.715              ,4299.999            ,8170.000            ,46.900              ,22.692              ,0.100               ,43.100              ,2673.700            ,0.200               ,30.000              ,1202.000            
80, 24-02-2023 10:24:54, 62.000              ,99.000              ,35.000              ,5330.277            ,1920.000            ,7500.999            ,161.282             ,48.000              ,34.375              ,4299.998            ,8161.000            ,46.900              ,22.889              ,0.100               ,43.100              ,2673.700            ,0.200               ,30.000              ,1202.000            
80, 24-02-2023 10:24:55, 62.000              ,99.000              ,35.000              ,5330.277            ,1920.000            ,7500.999            ,161.730             ,47.000              ,38.601              ,4299.998            ,8147.000            ,46.700              ,23.205              ,0.100               ,43.100              ,2673.700            ,0.200               ,30.000              ,1202.000            
80, 24-02-2023 10:24:56, 62.000              ,99.000              ,35.000              ,5330.277            ,1920.000            ,7500.999            ,163.431             ,51.000              ,33.073              ,4300.000            ,8132.000            ,46.400              ,27.187              ,0.100               ,43.100              ,2673.700            ,0.200               ,31.000              ,1202.000            
80, 24-02-2023 10:24:57, 62.000              ,99.000              ,34.000              ,5330.277            ,1920.000            ,7500.999            ,161.416             ,53.000              ,38.228              ,4300.000            ,8211.000            ,46.500              ,22.802              ,0.100               ,43.100              ,2673.700            ,0.200               ,31.000              ,1202.000            
80, 24-02-2023 10:24:58, 63.000              ,99.000              ,35.000              ,5330.277            ,1920.000            ,7500.999            ,163.161             ,50.000              ,34.896              ,4299.999            ,8166.000            ,46.500              ,22.763              ,0.100               ,43.100              ,2673.700            ,0.200               ,31.000              ,1203.000            
80, 24-02-2023 10:24:59, 62.000              ,99.000              ,34.000              ,5394.277            ,1920.000            ,7500.999            ,162.598             ,51.000              ,37.807              ,4299.999            ,8122.000            ,46.400              ,23.593              ,0.100               ,43.100              ,2673.700            ,0.200               ,31.000              ,1201.000            
80, 24-02-2023 10:25:00, 62.000              ,99.000              ,35.000              ,5394.277            ,1920.000            ,7500.999            ,164.475             ,54.000              ,35.156              ,4299.999            ,8082.000            ,46.400              ,22.992              ,0.100               ,43.100              ,2673.700            ,0.200               ,32.000              ,1220.000            
80, 24-02-2023 10:25:01, 62.000              ,99.000              ,34.000              ,5394.277            ,1920.000            ,7500.999            ,161.545             ,49.000              ,39.583              ,4299.999            ,8160.000            ,46.400              ,22.940              ,0.100               ,43.100              ,2673.700            ,0.200               ,32.000              ,1227.000            
80, 24-02-2023 10:25:02, 62.000              ,99.000              ,35.000              ,5394.277            ,1920.000            ,7500.999            ,164.238             ,54.000              ,43.750              ,4299.999            ,8136.000            ,46.500              ,22.797              ,0.100               ,43.100              ,2673.700            ,0.200               ,32.000              ,1233.000            
80, 24-02-2023 10:25:03, 63.000              ,99.000              ,34.000              ,5394.277            ,1897.000            ,7500.999            ,165.183             ,51.000              ,41.560              ,4299.999            ,8106.000            ,46.500              ,22.612              ,0.100               ,43.100              ,2673.700            ,0.200               ,32.000              ,1221.000            
80, 24-02-2023 10:25:04, 63.000              ,99.000              ,36.000              ,5394.277            ,1897.000            ,7500.999            ,167.197             ,49.000              ,37.500              ,4299.999            ,8144.000            ,46.600              ,22.581              ,0.100               ,43.100              ,2673.700            ,0.200               ,33.000              ,1212.000            
