Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202314:39:45;58.000;96.000;32.000;4944.781;1927.000;156.142;56.000;90.885;4299.997;11692.000;47.100;25.425;84.500
24-02-202314:39:46;59.000;96.000;32.000;4944.781;1927.000;152.179;53.000;88.542;4299.997;11694.000;48.400;25.713;84.400
24-02-202314:39:47;59.000;98.000;32.000;4944.781;1927.000;156.149;54.000;92.969;4299.998;11800.000;48.200;25.842;84.200
24-02-202314:39:48;59.000;98.000;32.000;4944.781;1927.000;156.708;55.000;88.542;4299.998;11798.000;48.400;26.821;84.100
24-02-202314:39:49;59.000;98.000;32.000;4944.781;1927.000;157.778;57.000;91.406;4299.999;11761.000;48.800;23.994;84.000
24-02-202314:39:50;59.000;98.000;32.000;4944.781;1927.000;155.524;53.000;83.854;4299.999;11792.000;49.200;23.406;83.800
24-02-202314:39:51;59.000;98.000;33.000;4944.781;1927.000;158.000;55.000;83.854;4299.999;11850.000;49.500;22.736;83.700
24-02-202314:39:52;60.000;98.000;33.000;4944.781;1927.000;157.964;53.000;85.723;4299.998;11798.000;50.300;23.225;83.600
24-02-202314:39:53;59.000;98.000;32.000;4944.781;1927.000;158.134;53.000;87.685;4299.998;11782.000;49.400;23.020;83.500
24-02-202314:39:54;60.000;92.000;31.000;4944.781;1927.000;156.928;53.000;92.708;4299.998;11896.000;48.700;30.123;83.300
24-02-202314:39:55;59.000;94.000;32.000;4944.781;1927.000;155.029;55.000;98.149;4299.998;11896.000;48.200;26.882;83.200
24-02-202314:39:56;59.000;97.000;33.000;4944.781;1927.000;157.420;54.000;97.135;4299.998;11875.000;49.500;27.134;83.100
24-02-202314:39:57;60.000;97.000;32.000;4944.781;1927.000;158.295;54.000;91.020;4299.998;11829.000;49.200;28.593;83.000
24-02-202314:39:58;60.000;98.000;33.000;4944.781;1927.000;158.720;54.000;87.045;4299.999;11926.000;49.900;24.571;82.800
24-02-202314:39:59;60.000;93.000;30.000;4944.781;1927.000;150.877;54.000;94.099;4299.999;11910.000;46.500;27.076;82.700
24-02-202314:40:00;60.000;97.000;32.000;4944.781;1927.000;157.969;55.000;92.333;4299.998;11873.000;50.000;27.549;82.600
24-02-202314:40:01;60.000;94.000;31.000;4944.781;1927.000;154.963;54.000;94.612;4299.997;11849.000;48.800;30.204;82.500
24-02-202314:40:02;60.000;98.000;33.000;4944.781;1927.000;157.798;54.000;92.969;4299.997;11941.000;48.000;26.448;82.300
24-02-202314:40:32;55.000;98.000;34.000;5120.781;1935.000;155.148;55.000;78.385;4299.999;11797.000;57.000;25.133;96.600
24-02-202314:40:33;55.000;98.000;34.000;5120.781;1935.000;158.711;55.000;72.917;4299.999;11851.000;57.700;22.577;96.500
24-02-202314:40:34;56.000;98.000;35.000;5120.781;1935.000;158.996;53.000;76.823;4299.997;11894.000;57.600;21.176;96.400
24-02-202314:40:35;56.000;98.000;34.000;5120.781;1935.000;155.505;57.000;73.438;4299.997;11973.000;57.600;19.956;96.300
24-02-202314:40:36;56.000;98.000;34.000;5120.781;1935.000;157.009;56.000;86.719;4299.999;12069.000;57.600;21.540;96.100
24-02-202314:40:37;56.000;98.000;34.000;5120.781;1935.000;158.043;55.000;89.063;4299.997;12108.000;58.500;21.616;96.000
24-02-202314:40:38;56.000;97.000;32.000;5120.781;1935.000;155.135;55.000;83.608;4299.997;12089.000;56.700;23.432;95.900
24-02-202314:40:39;57.000;98.000;34.000;5120.781;1935.000;156.924;57.000;87.172;4299.999;12200.000;58.200;23.211;95.800
24-02-202314:40:40;57.000;98.000;35.000;5120.781;1935.000;158.464;54.000;83.080;4299.998;12173.000;58.400;20.622;95.700
24-02-202314:40:41;57.000;98.000;35.000;5120.781;1935.000;157.761;54.000;84.375;4299.998;12176.000;58.200;20.956;95.500
24-02-202314:40:42;57.000;98.000;34.000;5120.781;1935.000;158.329;56.000;86.402;4299.998;12188.000;58.400;22.263;95.400
24-02-202314:40:43;57.000;98.000;34.000;5120.781;1927.000;158.554;53.000;77.604;4299.998;12285.000;58.300;20.750;95.300
24-02-202314:40:44;58.000;98.000;34.000;5120.781;1927.000;155.691;55.000;73.698;4299.998;12270.000;56.800;21.167;95.200
24-02-202314:40:45;57.000;98.000;34.000;5120.781;1927.000;159.862;53.000;75.000;4299.998;12213.000;57.500;22.319;95.100
24-02-202314:40:46;58.000;99.000;36.000;5120.781;1927.000;157.623;53.000;74.884;4299.998;12217.000;57.600;21.540;95.000
24-02-202314:40:47;58.000;98.000;32.000;5120.781;1927.000;157.640;55.000;71.354;4299.998;12314.000;59.100;20.498;94.900
24-02-202314:40:48;58.000;98.000;32.000;5120.781;1927.000;159.139;55.000;78.192;4299.998;12277.000;60.000;20.442;94.700
24-02-202314:40:49;58.000;98.000;32.000;5120.781;1927.000;160.216;55.000;74.740;4299.998;12248.000;60.700;20.281;94.600
24-02-202314:40:50;58.000;98.000;29.000;5120.781;1927.000;157.126;55.000;80.700;4299.998;12299.000;60.400;22.630;94.500
24-02-202314:40:51;58.000;94.000;32.000;5120.781;1927.000;151.770;58.000;97.917;4299.999;12341.000;54.900;25.357;94.400
24-02-202314:40:52;58.000;98.000;34.000;5120.781;1927.000;157.537;55.000;96.408;4299.998;12344.000;57.000;24.981;94.300
24-02-202314:40:53;59.000;96.000;33.000;5120.781;1927.000;154.560;56.000;97.396;4299.998;12336.000;59.100;23.504;94.200
24-02-202314:40:54;58.000;95.000;32.000;5120.781;1927.000;152.615;56.000;98.698;4299.998;12410.000;53.800;23.744;94.100
24-02-202314:40:55;59.000;98.000;33.000;5120.781;1927.000;158.492;56.000;97.917;4299.995;12423.000;52.800;26.374;93.900
24-02-202314:40:56;59.000;91.000;31.000;5120.781;1927.000;151.602;56.000;97.396;4299.995;12430.000;52.700;29.760;93.800
24-02-202314:40:57;59.000;91.000;31.000;5120.781;1927.000;147.550;55.000;98.958;4299.998;12425.000;54.900;25.159;93.700
24-02-202314:40:58;59.000;93.000;32.000;5120.781;1927.000;154.388;56.000;97.396;4299.998;12559.000;55.400;25.840;93.600
24-02-202314:40:59;59.000;98.000;35.000;5120.781;1927.000;158.821;56.000;98.438;4299.999;12586.000;55.800;25.946;93.500
24-02-202314:41:00;59.000;97.000;34.000;5120.781;1927.000;159.088;56.000;97.656;4299.999;12598.000;54.600;26.432;93.400
24-02-202314:41:01;60.000;97.000;35.000;5120.781;1927.000;157.890;56.000;97.621;4299.998;12703.000;54.900;32.577;93.200
24-02-202314:41:02;59.000;95.000;33.000;5120.781;1927.000;158.372;56.000;99.479;4299.995;12738.000;54.100;25.146;93.100
24-02-202314:41:03;59.000;96.000;33.000;5136.781;1927.000;151.110;55.000;98.717;4299.995;12692.000;52.700;31.721;93.000
24-02-202314:41:04;59.000;96.000;33.000;5168.781;1927.000;151.724;56.000;95.052;4299.999;12669.000;54.700;26.752;92.900
24-02-202314:41:05;60.000;96.000;34.000;5184.781;1927.000;154.562;57.000;96.615;4299.999;12818.000;55.700;23.043;92.800
24-02-202314:41:06;60.000;98.000;35.000;5184.781;1927.000;161.027;55.000;91.146;4299.998;12653.000;54.200;30.152;92.700
24-02-202314:41:07;60.000;98.000;35.000;5184.781;1927.000;161.314;57.000;91.406;4299.997;12580.000;57.400;22.336;92.600
24-02-202314:41:08;60.000;98.000;35.000;5184.781;1927.000;162.098;56.000;95.052;4299.997;12512.000;59.200;23.495;92.500
24-02-202314:41:09;60.000;98.000;34.000;5184.781;1927.000;160.195;58.000;92.188;4300.000;12659.000;58.100;21.555;92.400
24-02-202314:41:10;60.000;98.000;34.000;5184.781;1927.000;160.279;55.000;94.448;4299.994;12607.000;56.000;25.158;92.300
24-02-202314:41:11;60.000;98.000;34.000;5184.781;1927.000;160.556;56.000;95.895;4299.994;12559.000;53.900;36.011;92.200
24-02-202314:41:12;60.000;98.000;34.000;5184.781;1927.000;161.873;56.000;95.833;4299.999;12594.000;56.600;23.196;92.100
