Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202313:17:05;62.000;98.000;47.000;5641.199;1897.000;162.570;50.000;52.604;4299.998;13005.000;41.500;29.611;74.800
24-02-202313:17:14;60.000;99.000;35.000;5769.199;1912.000;162.001;55.000;63.281;4300.001;12881.000;39.900;29.965;76.000
24-02-202313:17:15;60.000;99.000;33.000;5769.199;1920.000;162.182;54.000;71.615;4299.999;12879.000;38.900;29.546;76.000
24-02-202313:17:16;61.000;99.000;34.000;5769.199;1905.000;162.948;55.000;71.875;4299.999;12871.000;39.000;29.704;76.000
24-02-202313:17:17;60.000;99.000;35.000;5769.199;1912.000;163.723;54.000;71.521;4300.000;12965.000;39.100;29.460;75.900
24-02-202313:17:18;61.000;99.000;35.000;5769.199;1905.000;166.924;56.000;69.596;4299.999;12947.000;39.600;30.313;75.900
24-02-202313:17:19;61.000;99.000;34.000;5769.199;1912.000;165.513;46.000;55.990;4299.999;12904.000;39.300;27.305;75.800
24-02-202313:17:20;61.000;99.000;35.000;5769.199;1882.000;166.376;50.000;55.990;4299.999;12920.000;39.200;30.664;75.800
24-02-202313:17:21;61.000;99.000;35.000;5769.199;1912.000;163.140;50.000;58.073;4299.999;13064.000;39.000;29.258;75.700
24-02-202313:17:22;61.000;99.000;34.000;5769.199;1920.000;160.405;54.000;70.313;4299.999;12981.000;39.200;30.845;75.700
24-02-202313:17:23;62.000;99.000;36.000;5769.199;1890.000;167.248;54.000;69.531;4299.999;12959.000;39.700;30.447;75.600
24-02-202313:17:24;62.000;99.000;36.000;5769.199;1912.000;165.215;56.000;64.583;4299.999;13014.000;40.600;27.473;75.600
24-02-202313:17:25;62.000;99.000;38.000;5769.199;1905.000;167.608;50.000;55.208;4299.999;12990.000;41.500;28.187;75.600
24-02-202313:17:26;62.000;99.000;37.000;5769.199;1897.000;166.076;50.000;59.206;4300.000;12967.000;42.100;28.383;75.500
24-02-202313:17:27;62.000;99.000;37.000;5769.199;1905.000;168.439;50.000;52.147;4299.997;12912.000;42.300;25.211;75.500
24-02-202313:17:28;62.000;99.000;38.000;5769.199;1905.000;167.643;50.000;55.208;4299.997;13006.000;42.300;25.384;75.400
