Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202316:26:26;59.000;99.000;26.000;6094.422;1920.000;131.566;56.000;92.708;4300.000;12216.000;56.300;19.525;46.800
24-02-202316:26:27;59.000;99.000;26.000;6088.547;1920.000;130.391;57.000;83.873;4300.002;12181.000;57.800;19.866;46.800
24-02-202316:26:28;59.000;99.000;26.000;6092.383;1920.000;129.798;55.000;88.281;4300.002;12291.000;56.400;19.720;46.900
24-02-202316:26:29;59.000;97.000;26.000;6088.516;1920.000;129.981;56.000;80.990;4300.002;12271.000;55.900;21.342;46.900
24-02-202316:26:30;59.000;99.000;26.000;6096.031;1920.000;128.783;57.000;88.281;4300.002;12241.000;55.200;24.421;46.900
24-02-202316:26:31;59.000;97.000;26.000;6095.719;1920.000;123.123;56.000;99.219;4300.001;12304.000;55.600;23.441;47.000
24-02-202316:26:32;59.000;99.000;27.000;6092.559;1920.000;129.367;55.000;94.010;4300.001;12359.000;59.300;20.317;47.000
24-02-202316:26:33;59.000;99.000;27.000;6092.559;1920.000;129.870;55.000;83.854;4300.001;12329.000;59.800;18.196;47.100
24-02-202316:26:34;59.000;98.000;26.000;6097.340;1920.000;129.546;56.000;91.020;4300.001;12290.000;58.900;20.975;47.200
24-02-202316:26:35;59.000;99.000;27.000;6098.527;1920.000;129.855;55.000;81.229;4300.001;12357.000;58.800;19.079;47.200
24-02-202316:26:36;59.000;99.000;26.000;6098.527;1920.000;129.052;55.000;87.240;4300.001;12364.000;59.400;18.371;47.300
24-02-202316:26:37;59.000;99.000;26.000;6103.902;1920.000;128.578;59.000;97.396;4300.000;12369.000;61.000;20.567;47.300
24-02-202316:26:38;59.000;99.000;26.000;6091.141;1920.000;131.946;56.000;95.110;4300.001;12318.000;63.600;20.355;47.400
24-02-202316:26:39;59.000;98.000;26.000;6097.016;1920.000;131.605;55.000;86.312;4300.001;12414.000;64.700;18.566;47.500
24-02-202316:26:40;59.000;99.000;26.000;6090.781;1920.000;132.496;55.000;92.448;4300.001;12371.000;64.300;18.900;47.600
24-02-202316:26:41;59.000;99.000;27.000;6090.781;1920.000;132.121;55.000;85.417;4300.001;12328.000;62.600;18.209;47.600
24-02-202316:26:42;59.000;99.000;26.000;6092.715;1920.000;129.627;55.000;82.552;4300.002;12286.000;61.700;17.872;47.700
24-02-202316:26:43;59.000;98.000;25.000;6098.934;1920.000;127.639;56.000;96.875;4299.999;12326.000;58.800;25.370;47.700
24-02-202316:26:44;59.000;99.000;26.000;6098.551;1920.000;124.179;58.000;99.479;4299.999;12274.000;57.400;22.792;47.800
24-02-202316:26:45;59.000;99.000;26.000;6084.832;1920.000;133.186;57.000;92.708;4300.002;12242.000;57.800;21.442;47.800
24-02-202316:26:46;59.000;99.000;27.000;6088.184;1920.000;132.340;55.000;74.740;4300.002;12268.000;59.500;18.361;47.900
24-02-202316:26:47;59.000;99.000;26.000;6088.121;1920.000;130.993;58.000;84.115;4300.001;12352.000;60.800;18.814;47.900
24-02-202316:26:48;59.000;99.000;27.000;6082.984;1920.000;133.274;58.000;97.396;4300.001;12309.000;61.900;20.373;48.000
24-02-202316:26:49;59.000;99.000;27.000;6085.492;1920.000;133.377;56.000;74.479;4300.001;12269.000;61.400;19.690;48.000
24-02-202316:26:50;59.000;99.000;26.000;6080.250;1920.000;133.043;57.000;79.427;4300.001;12370.000;59.700;20.058;48.100
24-02-202316:26:51;59.000;99.000;25.000;6083.547;1920.000;133.120;57.000;94.792;4300.000;12417.000;58.100;21.705;48.100
24-02-202316:26:52;59.000;99.000;27.000;6085.211;1920.000;135.041;55.000;73.438;4300.000;12380.000;59.800;20.111;48.200
