02,Datetime,GPUtemperature,GPUusage,FBusage,Memoryusage,Coreclock,Memoryclock,Power,CPUtemperature,CPUusage,CPUclock,RAMusage,Framerate,Frametime,FramerateMin,FramerateAvg,FramerateMax,Framerate1%Low,Fanspeed2,Fantachometer2
80,24-02-202314:31:06,60.000,98.000,35.000,4823.664,1920.000,7500.999,159.236,51.000,68.229,4299.997,11699.000,57.600,20.866,0.800,77.800,1552.700,0.800,30.000,1205.000
80,24-02-202314:31:07,60.000,98.000,36.000,4823.664,1920.000,7500.999,161.285,51.000,72.135,4299.998,11762.000,58.200,20.206,0.800,77.700,1552.700,0.800,30.000,1208.000
80,24-02-202314:31:08,60.000,98.000,37.000,4823.664,1920.000,7500.999,162.837,50.000,72.135,4299.998,11737.000,56.900,20.476,0.800,77.600,1552.700,0.800,30.000,1207.000
80,24-02-202314:31:09,60.000,98.000,36.000,4823.664,1920.000,7500.999,163.637,52.000,66.423,4299.999,11877.000,57.500,22.057,0.800,77.500,1552.700,0.800,30.000,1208.000
80,24-02-202314:31:10,60.000,98.000,37.000,4823.664,1920.000,7500.999,163.718,50.000,69.468,4299.999,10696.000,58.600,21.315,0.800,77.400,1552.700,0.800,30.000,1207.000
80,24-02-202314:31:11,61.000,98.000,37.000,4823.664,1920.000,7500.999,161.277,54.000,59.549,4299.998,10536.000,57.300,19.221,0.800,77.300,1552.700,0.800,30.000,1207.000
80,24-02-202314:31:12,61.000,98.000,38.000,4823.664,1912.000,7500.999,161.478,52.000,61.515,4299.998,10543.000,57.700,21.379,0.800,77.200,1552.700,0.800,30.000,1208.000
80,24-02-202314:31:13,60.000,97.000,37.000,4823.664,1920.000,7500.999,158.565,50.000,61.719,4299.998,10634.000,57.000,21.241,0.800,77.100,1552.700,0.800,30.000,1207.000
80,24-02-202314:31:14,61.000,98.000,38.000,4823.664,1920.000,7500.999,163.778,51.000,76.563,4299.999,10619.000,57.400,20.131,0.800,77.000,1552.700,0.800,30.000,1207.000
80,24-02-202314:31:15,61.000,98.000,38.000,4823.664,1920.000,7500.999,164.686,49.000,64.844,4299.997,10591.000,58.300,20.072,0.800,76.900,1552.700,0.800,30.000,1206.000
80,24-02-202314:31:16,61.000,98.000,38.000,4823.664,1912.000,7500.999,164.283,49.000,59.635,4299.997,10674.000,58.900,20.149,0.800,76.800,1552.700,0.800,30.000,1200.000
80,24-02-202314:31:17,61.000,98.000,38.000,4823.664,1897.000,7500.999,163.580,51.000,57.292,4299.999,10650.000,59.200,18.854,0.800,76.700,1552.700,0.800,30.000,1206.000
80,24-02-202314:31:18,61.000,98.000,38.000,4823.664,1920.000,7500.999,164.226,51.000,60.677,4299.998,10624.000,59.700,18.445,0.800,76.600,1552.700,0.800,30.000,1205.000
80,24-02-202314:31:19,61.000,98.000,38.000,4823.664,1920.000,7500.999,164.059,51.000,64.044,4299.998,10601.000,59.900,20.427,0.800,76.600,1552.700,0.800,30.000,1202.000
